The State Changed to :INTRO
2012-10-11 03:13:23.359,Bayreuth,Germany, co-ordinates [0.6985445 , 0.534149]
2012-10-11 03:13:23.468,Bayreuth,Germany, co-ordinates [0.6998566 , 0.5342686]
2012-10-11 03:13:23.562,Bayreuth,Germany, co-ordinates [0.700913 , 0.5342696]
2012-10-11 03:13:23.609,NOTHING,Germany, co-ordinates [0.4760593 , 0.5458397]
2012-10-11 03:13:23.765,NOTHING,Germany, co-ordinates [0.4764317 , 0.5454646]
2012-10-11 03:13:23.828,Bayreuth,Germany, co-ordinates [0.7026123 , 0.5334544]
2012-10-11 03:13:23.828,Bayreuth,Germany, co-ordinates [0.7026123 , 0.5334544]
2012-10-11 03:13:24.062,Bayreuth,Germany, co-ordinates [0.7036019 , 0.5337495]
2012-10-11 03:13:24.062,Bayreuth,Germany, co-ordinates [0.7036019 , 0.5337495]
2012-10-11 03:13:24.062,Bayreuth,Germany, co-ordinates [0.7036019 , 0.5337495]
2012-10-11 03:13:24.312,Bayreuth,Germany, co-ordinates [0.7028797 , 0.5342583]
2012-10-11 03:13:24.312,Bayreuth,Germany, co-ordinates [0.7028797 , 0.5342583]
2012-10-11 03:13:24.562,Bayreuth,Germany, co-ordinates [0.703808 , 0.534815]
2012-10-11 03:13:24.625,Bayreuth,Germany, co-ordinates [0.7026621 , 0.5347612]
2012-10-11 03:13:24.625,Bayreuth,Germany, co-ordinates [0.7026621 , 0.5347612]
2012-10-11 03:13:24.906,Bayreuth,Germany, co-ordinates [0.7039744 , 0.5347792]
2012-10-11 03:13:24.984,Bayreuth,Germany, co-ordinates [0.704264 , 0.5349371]
2012-10-11 03:13:25.062,Bayreuth,Germany, co-ordinates [0.7046213 , 0.5352255]
2012-10-11 03:13:25.156,Bayreuth,Germany, co-ordinates [0.7047548 , 0.5353445]
2012-10-11 03:13:25.156,Bayreuth,Germany, co-ordinates [0.7047548 , 0.5353445]
2012-10-11 03:13:25.359,Bayreuth,Germany, co-ordinates [0.7046818 , 0.5342582]
2012-10-11 03:13:25.359,Bayreuth,Germany, co-ordinates [0.7046818 , 0.5342582]
2012-10-11 03:13:25.609,Bayreuth,Germany, co-ordinates [0.7049759 , 0.5356076]
2012-10-11 03:13:25.656,Bayreuth,Germany, co-ordinates [0.7042336 , 0.5355673]
2012-10-11 03:13:25.656,Bayreuth,Germany, co-ordinates [0.7042336 , 0.5355673]
2012-10-11 03:13:25.921,Bayreuth,Germany, co-ordinates [0.706082 , 0.5348949]
2012-10-11 03:13:25.921,Bayreuth,Germany, co-ordinates [0.706082 , 0.5348949]
2012-10-11 03:13:25.921,Bayreuth,Germany, co-ordinates [0.706082 , 0.5348949]
2012-10-11 03:13:26.218,Bayreuth,Germany, co-ordinates [0.708586 , 0.5353229]
2012-10-11 03:13:26.312,Bayreuth,Germany, co-ordinates [0.7090623 , 0.5352234]
The State Changed to :SELECTION  Country:Germany
2012-10-11 03:13:26.312,Bayreuth,Germany, co-ordinates [0.7090623 , 0.5352234]
2012-10-11 03:13:26.359,Bayreuth,Germany, co-ordinates [0.7084188 , 0.5352373]
2012-10-11 03:13:26.468,Bayreuth,Germany, co-ordinates [0.7096189 , 0.5352191]
2012-10-11 03:13:26.609,Bayreuth,Germany, co-ordinates [0.7109506 , 0.5351892]
2012-10-11 03:13:26.750,Bayreuth,Germany, co-ordinates [0.7100472 , 0.5351455]
2012-10-11 03:13:26.859,Bayreuth,Germany, co-ordinates [0.7102244 , 0.5351962]
2012-10-11 03:13:26.906,Bayreuth,Germany, co-ordinates [0.710937 , 0.5351301]
2012-10-11 03:13:27.031,Bayreuth,Germany, co-ordinates [0.710456 , 0.535111]
2012-10-11 03:13:27.156,Bayreuth,Germany, co-ordinates [0.7080764 , 0.5349621]
2012-10-11 03:13:27.218,Bayreuth,Germany, co-ordinates [0.708249 , 0.5348044]
2012-10-11 03:13:27.218,Bayreuth,Germany, co-ordinates [0.708249 , 0.5348044]
2012-10-11 03:13:27.265,Bayreuth,Germany, co-ordinates [0.7074781 , 0.5346854]
2012-10-11 03:13:27.375,Bayreuth,Germany, co-ordinates [0.7088347 , 0.53508]
2012-10-11 03:13:27.468,Bayreuth,Germany, co-ordinates [0.7084199 , 0.5349758]
2012-10-11 03:13:27.515,Bayreuth,Germany, co-ordinates [0.7090842 , 0.5349953]
2012-10-11 03:13:27.656,Bayreuth,Germany, co-ordinates [0.7089015 , 0.5353266]
2012-10-11 03:13:27.765,Bayreuth,Germany, co-ordinates [0.7081828 , 0.5354263]
2012-10-11 03:13:27.875,Bayreuth,Germany, co-ordinates [0.7068887 , 0.5354863]
2012-10-11 03:13:27.968,Bayreuth,Germany, co-ordinates [0.7054934 , 0.535627]
2012-10-11 03:13:28.062,Bayreuth,Germany, co-ordinates [0.704452 , 0.5357339]
2012-10-11 03:13:28.156,Bayreuth,Germany, co-ordinates [0.703787 , 0.5358011]
2012-10-11 03:13:28.234,Bayreuth,Germany, co-ordinates [0.7024107 , 0.5353747]
2012-10-11 03:13:28.375,Bayreuth,Germany, co-ordinates [0.7032695 , 0.5360825]
2012-10-11 03:13:28.468,Bayreuth,Germany, co-ordinates [0.7038106 , 0.5360612]
2012-10-11 03:13:28.562,Bayreuth,Germany, co-ordinates [0.7045148 , 0.535734]
2012-10-11 03:13:28.671,Bayreuth,Germany, co-ordinates [0.7056394 , 0.535309]
2012-10-11 03:13:28.812,Bayreuth,Germany, co-ordinates [0.7077403 , 0.5351922]
2012-10-11 03:13:28.906,Bayreuth,Germany, co-ordinates [0.709055 , 0.5351616]
2012-10-11 03:13:28.968,Bayreuth,Germany, co-ordinates [0.7093327 , 0.5350301]
2012-10-11 03:13:29.109,Bayreuth,Germany, co-ordinates [0.7099568 , 0.5353307]
2012-10-11 03:13:29.171,Bayreuth,Germany, co-ordinates [0.7103732 , 0.5356919]
2012-10-11 03:13:29.312,Bayreuth,Germany, co-ordinates [0.7105748 , 0.5357094]
2012-10-11 03:13:29.406,Bayreuth,Germany, co-ordinates [0.710389 , 0.5353173]
2012-10-11 03:13:29.531,Bayreuth,Germany, co-ordinates [0.7094094 , 0.5355558]
2012-10-11 03:13:29.609,Bayreuth,Germany, co-ordinates [0.7106211 , 0.5354278]
2012-10-11 03:13:29.718,Bayreuth,Germany, co-ordinates [0.7096487 , 0.5351782]
2012-10-11 03:13:29.828,Bayreuth,Germany, co-ordinates [0.7096976 , 0.5356835]
2012-10-11 03:13:29.906,Bayreuth,Germany, co-ordinates [0.711044 , 0.5360224]
2012-10-11 03:13:30.015,Bayreuth,Germany, co-ordinates [0.7094919 , 0.5360345]
2012-10-11 03:13:30.015,Bayreuth,Germany, co-ordinates [0.7094919 , 0.5360345]
2012-10-11 03:13:30.156,Bayreuth,Germany, co-ordinates [0.7094781 , 0.5357537]
2012-10-11 03:13:30.156,Bayreuth,Germany, co-ordinates [0.7094781 , 0.5357537]
2012-10-11 03:13:30.328,NOTHING,Germany, co-ordinates [0.4816178 , 0.5456861]
2012-10-11 03:13:30.328,NOTHING,Germany, co-ordinates [0.4816178 , 0.5456861]
